Date,Close
1/2/2009 16:00:00,92.96
1/5/2009 16:00:00,92.85
1/6/2009 16:00:00,93.47
1/7/2009 16:00:00,90.67
1/8/2009 16:00:00,91.04
1/9/2009 16:00:00,89.09
1/12/2009 16:00:00,86.95
1/13/2009 16:00:00,87.11
1/14/2009 16:00:00,84.37
1/15/2009 16:00:00,84.4
1/16/2009 16:00:00,85.06
1/20/2009 16:00:00,80.57
1/21/2009 16:00:00,84.05
1/22/2009 16:00:00,82.75
1/23/2009 16:00:00,83.11
1/26/2009 16:00:00,83.68
1/27/2009 16:00:00,84.53
1/28/2009 16:00:00,87.39
1/29/2009 16:00:00,84.55
1/30/2009 16:00:00,82.83
2/2/2009 16:00:00,82.58
2/3/2009 16:00:00,83.74
2/4/2009 16:00:00,83.33
2/5/2009 16:00:00,84.57
2/6/2009 16:00:00,86.98
2/9/2009 16:00:00,87.1
2/10/2009 16:00:00,83.11
2/11/2009 16:00:00,83.6
2/12/2009 16:00:00,83.66
2/13/2009 16:00:00,82.76
2/17/2009 16:00:00,79.22
2/18/2009 16:00:00,79.03
2/19/2009 16:00:00,78.18
2/20/2009 16:00:00,77.42
2/23/2009 16:00:00,74.65
2/24/2009 16:00:00,77.48
2/25/2009 16:00:00,76.87
2/26/2009 16:00:00,75.62
2/27/2009 16:00:00,73.93
3/2/2009 16:00:00,70.6
3/3/2009 16:00:00,70.07
3/4/2009 16:00:00,71.73
3/5/2009 16:00:00,68.8
3/6/2009 16:00:00,68.92
3/9/2009 16:00:00,68.11
3/10/2009 16:00:00,72.17
3/11/2009 16:00:00,72.64
3/12/2009 16:00:00,75.5
3/13/2009 16:00:00,76.09
3/16/2009 16:00:00,75.86
3/17/2009 16:00:00,78.18
3/18/2009 16:00:00,79.93
3/19/2009 16:00:00,78.94
3/20/2009 16:00:00,76.71
3/23/2009 16:00:00,82.22
3/24/2009 16:00:00,80.6
3/25/2009 16:00:00,81.45
3/26/2009 16:00:00,83.11
3/27/2009 16:00:00,81.61
3/30/2009 16:00:00,78.79
3/31/2009 16:00:00,79.52
4/1/2009 16:00:00,81.06
4/2/2009 16:00:00,83.43
4/3/2009 16:00:00,84.26
4/6/2009 16:00:00,83.6
4/7/2009 16:00:00,81.65
4/8/2009 16:00:00,82.53
4/9/2009 16:00:00,85.81
4/13/2009 16:00:00,85.83
4/14/2009 16:00:00,84.35
4/15/2009 16:00:00,85.25
4/16/2009 16:00:00,86.5
4/17/2009 16:00:00,87.08
4/20/2009 16:00:00,83.43
4/21/2009 16:00:00,85.06
4/22/2009 16:00:00,84.54
4/23/2009 16:00:00,85.37
4/24/2009 16:00:00,86.66
4/27/2009 16:00:00,85.84
4/28/2009 16:00:00,85.57
4/29/2009 16:00:00,87.39
4/30/2009 16:00:00,87.42
5/1/2009 16:00:00,87.89
5/4/2009 16:00:00,90.88
5/5/2009 16:00:00,90.57
5/6/2009 16:00:00,92.14
5/7/2009 16:00:00,90.86
5/8/2009 16:00:00,92.98
5/11/2009 16:00:00,91.24
5/12/2009 16:00:00,90.97
