Date,Close
11/19/2015 16:00:00,53.94
11/20/2015 16:00:00,54.19
11/23/2015 16:00:00,54.19
11/24/2015 16:00:00,54.25
11/25/2015 16:00:00,53.69
11/27/2015 16:00:00,53.93
11/30/2015 16:00:00,54.35
12/1/2015 16:00:00,55.22
12/2/2015 16:00:00,55.21
12/3/2015 16:00:00,54.2
12/4/2015 16:00:00,55.91
12/7/2015 16:00:00,55.81
12/8/2015 16:00:00,55.79
12/9/2015 16:00:00,54.98
12/10/2015 16:00:00,55.27
12/11/2015 16:00:00,54.06
12/14/2015 16:00:00,55.14
12/15/2015 16:00:00,55.2
12/16/2015 16:00:00,56.13
12/17/2015 16:00:00,55.7
12/18/2015 16:00:00,54.13
12/21/2015 16:00:00,54.83
12/22/2015 16:00:00,55.35
12/23/2015 16:00:00,55.82
12/24/2015 16:00:00,55.67
12/28/2015 16:00:00,55.95
12/29/2015 16:00:00,56.55
12/30/2015 16:00:00,56.31
12/31/2015 16:00:00,55.48
1/4/2016 16:00:00,54.8
1/5/2016 16:00:00,55.05
1/6/2016 16:00:00,54.05
1/7/2016 16:00:00,52.17
1/8/2016 16:00:00,52.33
1/11/2016 16:00:00,52.3
1/12/2016 16:00:00,52.78
1/13/2016 16:00:00,51.64
1/14/2016 16:00:00,53.11
1/15/2016 16:00:00,50.99
1/19/2016 16:00:00,50.56
1/20/2016 16:00:00,50.79
1/21/2016 16:00:00,50.48
1/22/2016 16:00:00,52.29
1/25/2016 16:00:00,51.79
1/26/2016 16:00:00,52.17
1/27/2016 16:00:00,51.22
1/28/2016 16:00:00,52.06
1/29/2016 16:00:00,55.09
2/1/2016 16:00:00,54.71
2/2/2016 16:00:00,53
2/3/2016 16:00:00,52.16
2/4/2016 16:00:00,52
2/5/2016 16:00:00,50.16
2/8/2016 16:00:00,49.41
2/9/2016 16:00:00,49.28
2/10/2016 16:00:00,49.71
2/11/2016 16:00:00,49.69
2/12/2016 16:00:00,50.5
2/16/2016 16:00:00,51.09
2/17/2016 16:00:00,52.42
2/18/2016 16:00:00,52.19
2/19/2016 16:00:00,51.82
2/22/2016 16:00:00,52.65
2/23/2016 16:00:00,51.18
2/24/2016 16:00:00,51.36
2/25/2016 16:00:00,52.1
2/26/2016 16:00:00,51.3
2/29/2016 16:00:00,50.88
3/1/2016 16:00:00,52.58
3/2/2016 16:00:00,52.95
3/3/2016 16:00:00,52.35
3/4/2016 16:00:00,52.03
3/7/2016 16:00:00,51.03
3/8/2016 16:00:00,51.65
3/9/2016 16:00:00,52.84
3/10/2016 16:00:00,52.05
3/11/2016 16:00:00,53.07
3/14/2016 16:00:00,53.17
3/15/2016 16:00:00,53.59
3/16/2016 16:00:00,54.35
3/17/2016 16:00:00,54.66
3/18/2016 16:00:00,53.49
3/21/2016 16:00:00,53.86
3/22/2016 16:00:00,54.07
3/23/2016 16:00:00,53.97
3/24/2016 16:00:00,54.21
3/28/2016 16:00:00,53.54
3/29/2016 16:00:00,54.71
3/30/2016 16:00:00,55.05
3/31/2016 16:00:00,55.23
4/1/2016 16:00:00,55.57
4/4/2016 16:00:00,55.43
4/5/2016 16:00:00,54.56
4/6/2016 16:00:00,55.12
4/7/2016 16:00:00,54.46
4/8/2016 16:00:00,54.42
4/11/2016 16:00:00,54.31
4/12/2016 16:00:00,54.65
4/13/2016 16:00:00,55.35
4/14/2016 16:00:00,55.36
4/15/2016 16:00:00,55.65
4/18/2016 16:00:00,56.46
4/19/2016 16:00:00,56.39
4/20/2016 16:00:00,55.59
4/21/2016 16:00:00,55.78
4/22/2016 16:00:00,51.78
4/25/2016 16:00:00,52.11
4/26/2016 16:00:00,51.44
4/27/2016 16:00:00,50.94
4/28/2016 16:00:00,49.9
4/29/2016 16:00:00,49.87
5/2/2016 16:00:00,50.61
5/3/2016 16:00:00,49.78
5/4/2016 16:00:00,49.87
5/5/2016 16:00:00,49.94
5/6/2016 16:00:00,50.39
5/9/2016 16:00:00,50.07
5/10/2016 16:00:00,51.02
5/11/2016 16:00:00,51.05
5/12/2016 16:00:00,51.51
5/13/2016 16:00:00,51.08
5/16/2016 16:00:00,51.83
