Date,Close
11/19/2015 16:00:00,33.06
11/20/2015 16:00:00,33.42
11/23/2015 16:00:00,33.95
11/24/2015 16:00:00,33.56
11/25/2015 16:00:00,33.77
11/27/2015 16:00:00,33.66
11/30/2015 16:00:00,33.24
12/1/2015 16:00:00,33.95
12/2/2015 16:00:00,33.8
12/3/2015 16:00:00,33.31
12/4/2015 16:00:00,33.63
12/7/2015 16:00:00,33.49
12/8/2015 16:00:00,33.87
12/9/2015 16:00:00,33.24
12/10/2015 16:00:00,33.12
12/11/2015 16:00:00,32.01
12/14/2015 16:00:00,32.9
12/15/2015 16:00:00,32.93
12/16/2015 16:00:00,33.79
12/17/2015 16:00:00,33.53
12/18/2015 16:00:00,33.21
12/21/2015 16:00:00,33.23
12/22/2015 16:00:00,33.16
12/23/2015 16:00:00,33.19
12/24/2015 16:00:00,33.14
12/28/2015 16:00:00,33.76
12/29/2015 16:00:00,34.7
12/30/2015 16:00:00,34.45
12/31/2015 16:00:00,33.79
1/4/2016 16:00:00,31.85
1/5/2016 16:00:00,31.69
1/6/2016 16:00:00,31.63
1/7/2016 16:00:00,30.4
1/8/2016 16:00:00,30.35
1/11/2016 16:00:00,30.89
1/12/2016 16:00:00,30.89
1/13/2016 16:00:00,29.09
1/14/2016 16:00:00,29.65
1/15/2016 16:00:00,28.51
1/19/2016 16:00:00,28.72
1/20/2016 16:00:00,28.59
1/21/2016 16:00:00,28.75
1/22/2016 16:00:00,29.82
1/25/2016 16:00:00,29.83
1/26/2016 16:00:00,30.06
1/27/2016 16:00:00,29.17
1/28/2016 16:00:00,31.77
1/29/2016 16:00:00,29.35
2/1/2016 16:00:00,28.74
2/2/2016 16:00:00,27.61
2/3/2016 16:00:00,26.55
2/4/2016 16:00:00,26.81
2/5/2016 16:00:00,25.11
2/8/2016 16:00:00,24.41
2/9/2016 16:00:00,24.1
2/10/2016 16:00:00,24.52
2/11/2016 16:00:00,25.19
2/12/2016 16:00:00,25.35
2/16/2016 16:00:00,26.06
2/17/2016 16:00:00,26.71
2/18/2016 16:00:00,26.25
2/19/2016 16:00:00,26.75
2/22/2016 16:00:00,27.98
2/23/2016 16:00:00,27.65
2/24/2016 16:00:00,27.7
2/25/2016 16:00:00,27.76
2/26/2016 16:00:00,27.76
2/29/2016 16:00:00,27.63
3/1/2016 16:00:00,28.95
3/2/2016 16:00:00,29.01
3/3/2016 16:00:00,28.87
3/4/2016 16:00:00,28.76
3/7/2016 16:00:00,28.14
3/8/2016 16:00:00,28.01
3/9/2016 16:00:00,27.97
3/10/2016 16:00:00,27.95
3/11/2016 16:00:00,28.48
3/14/2016 16:00:00,28.67
3/15/2016 16:00:00,28.85
3/16/2016 16:00:00,28.71
3/17/2016 16:00:00,27.97
3/18/2016 16:00:00,27.6
3/21/2016 16:00:00,27.7
3/22/2016 16:00:00,28.02
3/23/2016 16:00:00,28.48
3/24/2016 16:00:00,29.15
3/28/2016 16:00:00,28.99
3/29/2016 16:00:00,29.69
3/30/2016 16:00:00,29.93
3/31/2016 16:00:00,29.68
4/1/2016 16:00:00,29.93
4/4/2016 16:00:00,29.66
4/5/2016 16:00:00,29.31
4/6/2016 16:00:00,30.1
4/7/2016 16:00:00,29.57
4/8/2016 16:00:00,29.73
4/11/2016 16:00:00,29.8
4/12/2016 16:00:00,30.16
4/13/2016 16:00:00,30.74
4/14/2016 16:00:00,31.04
4/15/2016 16:00:00,31.29
4/18/2016 16:00:00,31.77
4/19/2016 16:00:00,31.4
4/20/2016 16:00:00,31.65
4/21/2016 16:00:00,31.55
4/22/2016 16:00:00,31.03
4/25/2016 16:00:00,31.31
4/26/2016 16:00:00,30.84
4/27/2016 16:00:00,30.33
4/28/2016 16:00:00,30.1
4/29/2016 16:00:00,32.98
5/2/2016 16:00:00,34.19
5/3/2016 16:00:00,33.57
5/4/2016 16:00:00,33.55
5/5/2016 16:00:00,32.95
5/6/2016 16:00:00,33.7
5/9/2016 16:00:00,33.99
5/10/2016 16:00:00,35.15
5/11/2016 16:00:00,35.66
5/12/2016 16:00:00,35.9
5/13/2016 16:00:00,35.5
5/16/2016 16:00:00,35.53
5/17/2016 16:00:00,34.76
5/18/2016 16:00:00,34.87
5/19/2016 16:00:00,34.93
5/20/2016 16:00:00,35.14
5/23/2016 16:00:00,34.84
5/24/2016 16:00:00,35.21
5/25/2016 16:00:00,35.42
5/26/2016 16:00:00,35.75
5/27/2016 16:00:00,35.61
5/31/2016 16:00:00,36.14
6/1/2016 16:00:00,35.97
6/2/2016 16:00:00,36.41
6/3/2016 16:00:00,36.28
6/6/2016 16:00:00,36.34
6/7/2016 16:00:00,36.19
6/8/2016 16:00:00,36.33
6/9/2016 16:00:00,36.38
6/10/2016 16:00:00,35.9
6/13/2016 16:00:00,35.76
6/14/2016 16:00:00,35.97
6/15/2016 16:00:00,35.71
6/16/2016 16:00:00,35.88
6/17/2016 16:00:00,35.32
6/20/2016 16:00:00,35.7
6/21/2016 16:00:00,35.79
6/22/2016 16:00:00,35.53
6/23/2016 16:00:00,36.1
6/24/2016 16:00:00,34.95
6/27/2016 16:00:00,34.57
6/28/2016 16:00:00,35.4
6/29/2016 16:00:00,35.78
6/30/2016 16:00:00,35.78
7/1/2016 16:00:00,36.28
7/5/2016 16:00:00,36.41
7/6/2016 16:00:00,36.88
7/7/2016 16:00:00,36.83
7/8/2016 16:00:00,37.29
7/11/2016 16:00:00,37.69
7/12/2016 16:00:00,37.41
7/13/2016 16:00:00,37.13
7/14/2016 16:00:00,37.06
7/15/2016 16:00:00,36.77
7/18/2016 16:00:00,36.8
7/19/2016 16:00:00,37
7/20/2016 16:00:00,37.29
7/21/2016 16:00:00,37.22
7/22/2016 16:00:00,37.24
7/25/2016 16:00:00,36.98
7/26/2016 16:00:00,36.78
7/27/2016 16:00:00,36.83
7/28/2016 16:00:00,37.63
7/29/2016 16:00:00,37.94
8/1/2016 16:00:00,38.39
8/2/2016 16:00:00,38.03
8/3/2016 16:00:00,37.73
